Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle,_id,Code Description,Display Label
2023-04-08 00:00:00,23:49,Saturday,SPADINA BD STATION,MUIS,0.0,0.0,E,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-04-08 00:00:00,23:50,Saturday,ST GEORGE YUS STATION,SUDP,0.0,0.0,S,YU,5801.0,,Disorderly Patron,Disorderly Patron
2023-04-08 00:00:00,01:15,Saturday,KENNEDY BD STATION,MUIS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-04-08 00:00:00,01:26,Saturday,BLOOR STATION,MUPAA,5.0,11.0,S,YU,5696.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2023-04-08 00:00:00,01:34,Saturday,KEELE STATION,MUIRS,0.0,0.0,E,BD,0.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2023-04-08 00:00:00,01:42,Saturday,FINCH STATION,MUIS,0.0,0.0,S,YU,6096.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-04-08 00:00:00,01:43,Saturday,VAUGHAN MC STATION,MUIS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-04-08 00:00:00,01:52,Saturday,DUNDAS STATION,SUDP,0.0,0.0,,YU,0.0,,Disorderly Patron,Disorderly Patron
2023-04-08 00:00:00,18:02,Saturday,SHEPPARD-YONGE STATION,SUDP,0.0,0.0,E,SHP,6191.0,,Disorderly Patron,Disorderly Patron
2023-04-09 00:00:00,07:49,Sunday,YORK UNIVERSITY STATIO,SUO,0.0,0.0,,YU,0.0,,Passenger Other,Passenger Other
2023-04-09 00:00:00,17:10,Sunday,DUFFERIN STATION,SUO,0.0,0.0,E,BD,5195.0,,Passenger Other,Passenger Other
2023-04-09 00:00:00,18:10,Sunday,QUEEN STATION,MUPAA,0.0,0.0,N,YU,6086.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2023-04-09 00:00:00,19:16,Sunday,BLOOR STATION,SUDP,0.0,0.0,,YU,0.0,,Disorderly Patron,Disorderly Patron
2023-04-09 00:00:00,19:26,Sunday,KIPLING STATION,MUIRS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2023-04-09 00:00:00,20:22,Sunday,WILSON STATION,MUPAA,3.0,9.0,N,YU,5416.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2023-04-09 00:00:00,21:02,Sunday,PAPE STATION,SUO,0.0,0.0,W,BD,0.0,,Passenger Other,Passenger Other
2023-04-09 00:00:00,21:24,Sunday,BROADVIEW STATION,SUO,10.0,16.0,W,BD,5242.0,,Passenger Other,Passenger Other
2023-04-09 00:00:00,21:27,Sunday,DUNDAS STATION,SUO,0.0,0.0,,YU,0.0,,Passenger Other,Passenger Other
2023-04-09 00:00:00,21:36,Sunday,COLLEGE STATION,SUDP,0.0,0.0,,YU,0.0,,Disorderly Patron,Disorderly Patron
2023-04-09 00:00:00,21:45,Sunday,PAPE STATION,SUDP,0.0,0.0,,BD,0.0,,Disorderly Patron,Disorderly Patron
2023-04-09 00:00:00,21:47,Sunday,UNION STATION,SUO,0.0,0.0,,YU,0.0,,Passenger Other,Passenger Other
2023-04-09 00:00:00,23:47,Sunday,BLOOR STATION,SUO,0.0,0.0,N,YU,5531.0,,Passenger Other,Passenger Other
2023-04-09 00:00:00,23:52,Sunday,ST PATRICK STATION,MUIS,0.0,0.0,N,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-04-09 00:00:00,00:29,Sunday,NORTH YORK CTR STATION,SUDP,4.0,10.0,N,YU,5436.0,,Disorderly Patron,Disorderly Patron
2023-04-09 00:00:00,00:35,Sunday,DUNDAS STATION,SUDP,0.0,0.0,S,YU,0.0,,Disorderly Patron,Disorderly Patron
2023-04-09 00:00:00,00:57,Sunday,RUNNYMEDE STATION,MUIS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-04-09 00:00:00,01:47,Sunday,KENNEDY BD STATION,MUIS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-04-09 00:00:00,18:16,Sunday,DON MILLS STATION,SUO,0.0,0.0,,SHP,6162.0,,Passenger Other,Passenger Other
2023-04-09 00:00:00,00:08,Sunday,SHEPPARD-YONGE STATION,SUDP,3.0,10.0,E,SHP,6156.0,,Disorderly Patron,Disorderly Patron
2023-04-09 00:00:00,01:04,Sunday,BAYVIEW STATION,SUDP,7.0,14.0,E,SHP,6186.0,,Disorderly Patron,Disorderly Patron
2023-04-10 00:00:00,02:16,Monday,VAUGHAN MC STATION,MUIRS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2023-04-10 00:00:00,05:43,Monday,OSSINGTON STATION,SUDP,15.0,0.0,E,BD,5362.0,,Disorderly Patron,Disorderly Patron
2023-04-10 00:00:00,05:45,Monday,UNION STATION,MUIS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-04-10 00:00:00,07:52,Monday,UNION STATION,MUIS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-04-10 00:00:00,11:47,Monday,ST CLAIR WEST STATION,MUPAA,5.0,8.0,S,YU,5501.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2023-04-10 00:00:00,11:48,Monday,OSGOODE STATION,MUIS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-04-10 00:00:00,12:43,Monday,DUNDAS STATION,SUDP,0.0,0.0,N,YU,5636.0,,Disorderly Patron,Disorderly Patron
2023-04-10 00:00:00,13:02,Monday,ISLINGTON STATION,SUDP,0.0,0.0,W,BD,0.0,,Disorderly Patron,Disorderly Patron
2023-04-10 00:00:00,13:44,Monday,KIPLING STATION,MUIRS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2023-04-10 00:00:00,14:08,Monday,KIPLING STATION,SUO,16.0,20.0,E,BD,5108.0,,Passenger Other,Passenger Other
2023-04-10 00:00:00,16:39,Monday,DUNDAS WEST STATION,SUDP,0.0,0.0,W,BD,0.0,,Disorderly Patron,Disorderly Patron
2023-04-10 00:00:00,17:28,Monday,SPADINA YUS STATION,SUO,0.0,0.0,,YU,0.0,,Passenger Other,Passenger Other
2023-04-10 00:00:00,17:30,Monday,DUFFERIN STATION,MUPAA,0.0,0.0,E,BD,5223.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2023-04-10 00:00:00,17:47,Monday,ROYAL YORK STATION,MUIRS,0.0,0.0,E,BD,0.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2023-04-10 00:00:00,17:54,Monday,OLD MILL STATION,MUIS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-04-10 00:00:00,18:32,Monday,ST CLAIR WEST STATION,MUPAA,0.0,0.0,S,YU,5531.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2023-04-10 00:00:00,18:35,Monday,LAWRENCE WEST STATION,MUPAA,4.0,7.0,S,YU,5571.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2023-04-10 00:00:00,18:47,Monday,ST GEORGE YUS STATION,SUO,0.0,0.0,N,YU,5641.0,,Passenger Other,Passenger Other
2023-04-10 00:00:00,19:09,Monday,YONGE BD STATION,SUDP,3.0,8.0,W,BD,5089.0,,Disorderly Patron,Disorderly Patron
2023-04-10 00:00:00,19:57,Monday,OSGOODE STATION,MUPAA,3.0,8.0,S,YU,5411.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2023-04-10 00:00:00,20:20,Monday,FINCH WEST STATION,SUO,0.0,0.0,,YU,0.0,,Passenger Other,Passenger Other
2023-04-10 00:00:00,21:55,Monday,UNION STATION,SUO,0.0,0.0,,YU,0.0,,Passenger Other,Passenger Other
2023-04-10 00:00:00,00:34,Monday,BLOOR STATION,SUO,0.0,0.0,S,YU,0.0,,Passenger Other,Passenger Other
2023-04-10 00:00:00,23:33,Monday,SHEPPARD-YONGE STATION,SUDP,6.0,13.0,E,SHP,6166.0,,Disorderly Patron,Disorderly Patron
2023-04-11 00:00:00,02:09,Tuesday,KENNEDY BD STATION,MUIS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-04-11 00:00:00,02:30,Tuesday,FINCH STATION,SUO,0.0,0.0,,YU,0.0,,Passenger Other,Passenger Other
2023-04-11 00:00:00,02:34,Tuesday,KIPLING STATION,SUDP,0.0,0.0,,BD,0.0,,Disorderly Patron,Disorderly Patron
2023-04-11 00:00:00,08:58,Tuesday,PAPE STATION,SUO,6.0,8.0,E,BD,5018.0,,Passenger Other,Passenger Other
2023-04-11 00:00:00,12:02,Tuesday,COLLEGE STATION,MUIS,0.0,0.0,N,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-04-11 00:00:00,12:06,Tuesday,OSGOODE STATION,SUO,0.0,0.0,,YU,0.0,,Passenger Other,Passenger Other
2023-04-11 00:00:00,14:03,Tuesday,GREENWOOD STATION,SUDP,12.0,16.0,W,BD,5141.0,,Disorderly Patron,Disorderly Patron
2023-04-11 00:00:00,15:08,Tuesday,FINCH STATION,MUPAA,3.0,6.0,S,YU,5636.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2023-04-11 00:00:00,16:17,Tuesday,OSSINGTON STATION,MUPAA,0.0,0.0,E,BD,5099.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2023-04-11 00:00:00,17:55,Tuesday,DUNDAS STATION,SUO,0.0,0.0,,BD,0.0,,Passenger Other,Passenger Other
2023-04-11 00:00:00,18:27,Tuesday,ST CLAIR WEST STATION,MUPAA,4.0,6.0,N,YU,5671.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2023-04-11 00:00:00,19:56,Tuesday,BLOOR STATION,SUO,4.0,6.0,S,YU,6086.0,,Passenger Other,Passenger Other
2023-04-11 00:00:00,20:17,Tuesday,VAUGHAN MC STATION,SUO,0.0,0.0,,YU,0.0,,Passenger Other,Passenger Other
2023-04-11 00:00:00,21:44,Tuesday,ST CLAIR STATION,SUDP,7.0,11.0,N,YU,5396.0,,Disorderly Patron,Disorderly Patron
2023-04-12 00:00:00,02:40,Wednesday,PIONEER VILLAGE STATIO,SUO,0.0,0.0,,YU,0.0,,Passenger Other,Passenger Other
2023-04-12 00:00:00,09:31,Wednesday,PAPE STATION,MUIS,0.0,0.0,E,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-04-12 00:00:00,09:35,Wednesday,ST ANDREW STATION,SUO,0.0,0.0,N,YU,6016.0,,Passenger Other,Passenger Other
2023-04-12 00:00:00,09:56,Wednesday,WILSON STATION,MUIS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-04-12 00:00:00,11:21,Wednesday,ST PATRICK STATION,SUO,0.0,0.0,N,YU,5726.0,,Passenger Other,Passenger Other
2023-04-12 00:00:00,11:48,Wednesday,GREENWOOD STATION,MUIS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-04-12 00:00:00,12:41,Wednesday,SHEPPARD WEST STATION,SUDP,0.0,0.0,N,YU,6036.0,,Disorderly Patron,Disorderly Patron
2023-04-12 00:00:00,14:31,Wednesday,DAVISVILLE STATION,SUDP,14.0,17.0,N,YU,5596.0,,Disorderly Patron,Disorderly Patron
2023-04-12 00:00:00,15:07,Wednesday,LAWRENCE WEST STATION,SUO,0.0,0.0,,YU,0.0,,Passenger Other,Passenger Other
2023-04-12 00:00:00,15:53,Wednesday,YONGE BD STATION,MUPAA,0.0,0.0,W,BD,5080.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2023-04-12 00:00:00,17:37,Wednesday,ROYAL YORK STATION,SUO,17.0,20.0,E,YU,5270.0,,Passenger Other,Passenger Other
2023-04-12 00:00:00,17:44,Wednesday,QUEEN STATION,MUPAA,5.0,8.0,N,YU,5396.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2023-04-12 00:00:00,18:43,Wednesday,UNION STATION - TOWARD,MUPAA,0.0,0.0,N,YU,6111.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2023-04-12 00:00:00,20:10,Wednesday,ST CLAIR WEST STATION,MUIS,0.0,0.0,S,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-04-12 00:00:00,21:48,Wednesday,OLD MILL STATION,SUO,0.0,0.0,E,BD,5003.0,,Passenger Other,Passenger Other
2023-04-12 00:00:00,22:35,Wednesday,BROADVIEW STATION,SUDP,0.0,0.0,E,BD,5153.0,,Disorderly Patron,Disorderly Patron
2023-04-12 00:00:00,22:41,Wednesday,BLOOR STATION,SUDP,0.0,0.0,S,YU,0.0,,Disorderly Patron,Disorderly Patron
2023-04-12 00:00:00,22:51,Wednesday,QUEEN STATION,SUO,0.0,0.0,,YU,0.0,,Passenger Other,Passenger Other
2023-04-12 00:00:00,22:51,Wednesday,COLLEGE STATION,SUO,0.0,0.0,S,YU,0.0,,Passenger Other,Passenger Other
2023-04-12 00:00:00,23:06,Wednesday,VICTORIA PARK STATION,SUDP,0.0,0.0,W,BD,5003.0,,Disorderly Patron,Disorderly Patron
2023-04-12 00:00:00,23:45,Wednesday,MAIN STREET STATION,SUDP,0.0,0.0,,BD,5112.0,,Disorderly Patron,Disorderly Patron
2023-04-12 00:00:00,00:01,Wednesday,BATHURST STATION,SUO,0.0,0.0,,BD,0.0,,Passenger Other,Passenger Other
2023-04-12 00:00:00,00:02,Wednesday,DAVISVILLE STATION,SUO,0.0,0.0,S,YU,0.0,,Passenger Other,Passenger Other
2023-04-12 00:00:00,00:03,Wednesday,BLOOR STATION,SUDP,0.0,0.0,S,YU,0.0,,Disorderly Patron,Disorderly Patron
2023-04-12 00:00:00,00:04,Wednesday,KIPLING STATION,SUDP,15.0,23.0,E,BD,5330.0,,Disorderly Patron,Disorderly Patron
2023-04-12 00:00:00,00:06,Wednesday,WELLESLEY STATION,MUIRS,0.0,0.0,N,YU,0.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2023-04-12 00:00:00,00:27,Wednesday,BATHURST STATION,SUO,0.0,0.0,,BD,0.0,,Passenger Other,Passenger Other
2023-04-12 00:00:00,00:36,Wednesday,YORK MILLS STATION,SUDP,0.0,0.0,,YU,0.0,,Disorderly Patron,Disorderly Patron
2023-04-13 00:00:00,02:00,Thursday,FINCH STATION,SUDP,0.0,0.0,,YU,0.0,,Disorderly Patron,Disorderly Patron
2023-04-13 00:00:00,02:03,Thursday,PIONEER VILLAGE STATIO,SUDP,0.0,0.0,,YU,0.0,,Disorderly Patron,Disorderly Patron
2023-04-13 00:00:00,02:54,Thursday,UNION STATION,SUDP,0.0,0.0,,YU,0.0,,Disorderly Patron,Disorderly Patron
2023-04-13 00:00:00,05:34,Thursday,SPADINA BD STATION,MUIS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-04-13 00:00:00,08:15,Thursday,WILSON STATION,SUDP,0.0,0.0,S,YU,6041.0,,Disorderly Patron,Disorderly Patron
2023-04-13 00:00:00,09:54,Thursday,YONGE BD STATION,SUDP,3.0,7.0,W,BD,5292.0,,Disorderly Patron,Disorderly Patron
2023-04-13 00:00:00,10:06,Thursday,PAPE STATION,SUDP,4.0,8.0,E,BD,5285.0,,Disorderly Patron,Disorderly Patron
2023-04-13 00:00:00,10:43,Thursday,OLD MILL STATION,MUIRS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2023-04-13 00:00:00,10:53,Thursday,DAVISVILLE STATION,SUO,15.0,18.0,S,YU,5546.0,,Passenger Other,Passenger Other
2023-04-13 00:00:00,10:56,Thursday,VICTORIA PARK STATION,SUDP,22.0,26.0,W,BD,5131.0,,Disorderly Patron,Disorderly Patron
2023-04-13 00:00:00,11:15,Thursday,MUSEUM STATION,MUPAA,8.0,11.0,N,YU,6126.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2023-04-13 00:00:00,12:19,Thursday,BLOOR STATION,MUIS,0.0,0.0,N,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-04-13 00:00:00,14:08,Thursday,UNION STATION,MUPAA,0.0,0.0,N,YU,5576.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2023-04-13 00:00:00,14:15,Thursday,EGLINTON WEST STATION,MUIS,0.0,0.0,N,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-04-13 00:00:00,14:21,Thursday,SUMMERHILL STATION,SUDP,9.0,12.0,S,YU,6016.0,,Disorderly Patron,Disorderly Patron
2023-04-13 00:00:00,15:42,Thursday,DUNDAS STATION,SUDP,8.0,13.0,N,YU,6121.0,,Disorderly Patron,Disorderly Patron
2023-04-13 00:00:00,16:23,Thursday,BROADVIEW STATION,MUIS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-04-13 00:00:00,17:03,Thursday,BATHURST STATION,SUDP,0.0,0.0,W,BD,5199.0,,Disorderly Patron,Disorderly Patron
2023-04-13 00:00:00,17:15,Thursday,VICTORIA PARK STATION,SUDP,6.0,9.0,W,BD,5097.0,,Disorderly Patron,Disorderly Patron
2023-04-13 00:00:00,18:18,Thursday,ST CLAIR WEST STATION,MUIS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-04-13 00:00:00,18:41,Thursday,MAIN STREET STATION,SUDP,17.0,22.0,W,BD,5097.0,,Disorderly Patron,Disorderly Patron
2023-04-13 00:00:00,18:46,Thursday,ST CLAIR WEST STATION,SUDP,10.0,13.0,N,YU,6086.0,,Disorderly Patron,Disorderly Patron
2023-04-13 00:00:00,19:30,Thursday,PAPE STATION,SUDP,0.0,0.0,,BD,0.0,,Disorderly Patron,Disorderly Patron
2023-04-13 00:00:00,19:39,Thursday,MAIN STREET STATION,SUDP,0.0,0.0,,BD,0.0,,Disorderly Patron,Disorderly Patron
2023-04-13 00:00:00,20:35,Thursday,SPADINA BD STATION,SUDP,0.0,0.0,E,BD,0.0,,Disorderly Patron,Disorderly Patron
2023-04-13 00:00:00,21:19,Thursday,ROYAL YORK STATION,SUO,0.0,0.0,W,BD,0.0,,Passenger Other,Passenger Other
2023-04-13 00:00:00,21:57,Thursday,ROSEDALE STATION,SUO,0.0,0.0,N,YU,0.0,,Passenger Other,Passenger Other
2023-04-13 00:00:00,23:10,Thursday,BATHURST STATION,SUO,0.0,0.0,,BD,0.0,,Passenger Other,Passenger Other
2023-04-13 00:00:00,23:24,Thursday,MAIN STREET STATION,SUDP,0.0,0.0,W,BD,0.0,,Disorderly Patron,Disorderly Patron
2023-04-13 00:00:00,00:15,Thursday,COLLEGE STATION,SUO,0.0,0.0,,YU,0.0,,Passenger Other,Passenger Other
2023-04-13 00:00:00,00:22,Thursday,COLLEGE STATION,SUO,0.0,0.0,,YU,0.0,,Passenger Other,Passenger Other
2023-04-13 00:00:00,01:54,Thursday,FINCH STATION,MUIRS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2023-04-14 00:00:00,02:22,Friday,SHEPPARD WEST STATION,SUDP,6.0,11.0,N,YU,5406.0,,Disorderly Patron,Disorderly Patron
2023-04-14 00:00:00,02:39,Friday,FINCH STATION,SUO,0.0,0.0,,YU,0.0,,Passenger Other,Passenger Other
2023-04-14 00:00:00,09:01,Friday,ST GEORGE BD STATION,SUO,0.0,0.0,W,BD,5311.0,,Passenger Other,Passenger Other
2023-04-14 00:00:00,09:45,Friday,FINCH STATION,SUDP,0.0,0.0,S,YU,5491.0,,Disorderly Patron,Disorderly Patron
2023-04-14 00:00:00,10:45,Friday,YONGE BD STATION,SUO,0.0,0.0,E,BD,5339.0,,Passenger Other,Passenger Other
2023-04-14 00:00:00,10:47,Friday,BLOOR STATION,SUDP,0.0,0.0,S,YU,5511.0,,Disorderly Patron,Disorderly Patron
2023-04-14 00:00:00,11:25,Friday,LAWRENCE WEST STATION,MUPAA,5.0,8.0,S,YU,5891.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2023-04-14 00:00:00,12:36,Friday,YONGE BD STATION,SUDP,0.0,0.0,W,BD,5362.0,,Disorderly Patron,Disorderly Patron
2023-04-14 00:00:00,12:38,Friday,WOODBINE STATION,MUIRS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2023-04-14 00:00:00,13:37,Friday,ST GEORGE YUS STATION,SUDP,3.0,7.0,S,YU,5456.0,,Disorderly Patron,Disorderly Patron
2023-04-14 00:00:00,13:54,Friday,WELLESLEY STATION,MUIRS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2023-04-14 00:00:00,14:28,Friday,BAY STATION,SUDP,0.0,0.0,W,BD,5265.0,,Disorderly Patron,Disorderly Patron
2023-04-14 00:00:00,15:16,Friday,COXWELL STATION,SUDP,5.0,9.0,E,BD,5347.0,,Disorderly Patron,Disorderly Patron
2023-04-14 00:00:00,15:30,Friday,KENNEDY BD STATION,SUDP,0.0,0.0,,BD,0.0,,Disorderly Patron,Disorderly Patron
2023-04-14 00:00:00,16:26,Friday,MUSEUM STATION,SUDP,8.0,12.0,N,YU,5491.0,,Disorderly Patron,Disorderly Patron
2023-04-14 00:00:00,17:46,Friday,COXWELL STATION,SUDP,3.0,6.0,W,BD,5003.0,,Disorderly Patron,Disorderly Patron
2023-04-14 00:00:00,18:50,Friday,FINCH STATION,SUDP,38.0,41.0,N,YU,5651.0,,Disorderly Patron,Disorderly Patron
2023-04-14 00:00:00,21:53,Friday,UNION STATION,MUIS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-04-14 00:00:00,21:54,Friday,ROSEDALE STATION,MUPAA,0.0,0.0,N,YU,5496.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2023-04-14 00:00:00,22:18,Friday,KIPLING STATION,MUIS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-04-14 00:00:00,23:16,Friday,DUNDAS WEST STATION,MUIRS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2023-04-14 00:00:00,00:20,Friday,COXWELL STATION,SUDP,4.0,12.0,E,BD,5053.0,,Disorderly Patron,Disorderly Patron
2023-04-14 00:00:00,00:41,Friday,OLD MILL STATION,SUDP,11.0,19.0,W,BD,5016.0,,Disorderly Patron,Disorderly Patron
2023-04-14 00:00:00,00:58,Friday,QUEEN'S PARK STATION,SUDP,3.0,8.0,S,YU,6056.0,,Disorderly Patron,Disorderly Patron
2023-04-15 00:00:00,07:37,Saturday,ST GEORGE BD STATION,SUDP,4.0,9.0,W,YU,5051.0,,Disorderly Patron,Disorderly Patron
2023-04-15 00:00:00,08:36,Saturday,DUNDAS WEST STATION,MUIS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-04-15 00:00:00,09:11,Saturday,ST GEORGE BD STATION,SUDP,6.0,11.0,E,BD,5270.0,,Disorderly Patron,Disorderly Patron
2023-04-15 00:00:00,09:45,Saturday,GREENWOOD STATION,SUDP,0.0,0.0,,BD,0.0,,Disorderly Patron,Disorderly Patron
2023-04-15 00:00:00,09:55,Saturday,HIGHWAY 407 STATION,SUDP,0.0,0.0,,YU,0.0,,Disorderly Patron,Disorderly Patron
2023-04-15 00:00:00,10:10,Saturday,FINCH STATION,MUIS,0.0,0.0,,YU,5641.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
